id	chromosome_number	start_mb	stop_mb
Glyma.08g311900	8	43115430	43117234
Glyma.08g312000	8	43134733	43136783
Glyma.08g312100	8	43186002	43190561
Glyma.08g312200	8	43196097	43200451
Glyma.08g312300	8	43204862	43209394
Glyma.08g312400	8	43212246	43216934
Glyma.08g312500	8	43220984	43222286
Glyma.08g312600	8	43224189	43226294
Glyma.08g312700	8	43243759	43247353
Glyma.08g312800	8	43261650	43265244
Glyma.08g312900	8	43268194	43269155
Glyma.08g313000	8	43269578	43273923
Glyma.08g313100	8	43276921	43285938
Glyma.08g313200	8	43293894	43300465
Glyma.08g313300	8	43301459	43304425
Glyma.08g313400	8	43320878	43333000
Glyma.08g313500	8	43337074	43340249
Glyma.08g313600	8	43358567	43362046
Glyma.08g313700	8	43367494	43369278
Glyma.08g313800	8	43372773	43374727
Glyma.08g313900	8	43406437	43409905
Glyma.08g314000	8	43412898	43414049
Glyma.08g314100	8	43418486	43432800
Glyma.08g314200	8	43437007	43438949
Glyma.08g314300	8	43438182	43441932
Glyma.08g314400	8	43442076	43444830
Glyma.08g314500	8	43449667	43455067
Glyma.08g314600	8	43456073	43461094
Glyma.08g314700	8	43463092	43464377
Glyma.08g314800	8	43471389	43476193
Glyma.08g314900	8	43484476	43490896
Glyma.08g315000	8	43494877	43496584
Glyma.08g3151002	8	43502202	43507654
Glyma.08g3151001	8	43508039	43510418
Glyma.08g315200	8	43512231	43517036
Glyma.08g315300	8	43529309	43535606
Glyma.08g315400	8	43536408	43549712
Glyma.08g315500	8	43550857	43555532
Glyma.08g315600	8	43556055	43558527
Glyma.08g315700	8	43556776	43557545
Glyma.08g315800	8	43561617	43566673
Glyma.08g315900	8	43578158	43582261
Glyma.08g316000	8	43594201	43595251
Glyma.08g316100	8	43599750	43613561
Glyma.08g316200	8	43610456	43616923
Glyma.08g316300	8	43619459	43620022
Glyma.08g316400	8	43626488	43628719
Glyma.08g316500	8	43639412	43645257
Glyma.08g316600	8	43648225	43648791
Glyma.08g316700	8	43648819	43650812
Glyma.08g316800	8	43653438	43659004
Glyma.08g316900	8	43660834	43664847
Glyma.08g3170002	8	43669079	43671100
Glyma.08g3170001	8	43672575	43674184
Glyma.08g317100	8	43674780	43676983
Glyma.08g317200	8	43682123	43683909
Glyma.08g317300	8	43688021	43691020
Glyma.08g317400	8	43697372	43702313
Glyma.08g317500	8	43702114	43703717
Glyma.08g317600	8	43709348	43712385
Glyma.08g317700	8	43715753	43720175
Glyma.08g317800	8	43720802	43727921
Glyma.08g317900	8	43728732	43731406
Glyma.08g318000	8	43733445	43742946
Glyma.08g318100	8	43748089	43754396
Glyma.08g318200	8	43756289	43762533
Glyma.08g318300	8	43764614	43770619
Glyma.08g318400	8	43774620	43778313
Glyma.08g318500	8	43779661	43783485
Glyma.08g318600	8	43782263	43785546
Glyma.08g318700	8	43807302	43808439
Glyma.08g318800	8	43809911	43811943
Glyma.08g318900	8	43813192	43814120
Glyma.08g319000	8	43814234	43818413
Glyma.08g319100	8	43822549	43831114
Glyma.08g319200	8	43835048	43835997
Glyma.08g319300	8	43847787	43851785
Glyma.08g319400	8	43852497	43853773
Glyma.08g319500	8	43861182	43864741
Glyma.08g319600	8	43864441	43864671
Glyma.08g319700	8	43882362	43883552
Glyma.08g319800	8	43888862	43897069
Glyma.08g319900	8	43898299	43902336
Glyma.08g320000	8	43906042	43906521
Glyma.08g320100	8	43910604	43912649
Glyma.08g320200	8	43917973	43923224
Glyma.08g320300	8	43926375	43927792
Glyma.08g320400	8	43933258	43934729
Glyma.08g320500	8	43953562	43955930
Glyma.08g320600	8	43954415	43954897
Glyma.08g320700	8	43972277	43974536
Glyma.08g320800	8	43974258	43974996
Glyma.08g320900	8	43981313	43985138
Glyma.08g321000	8	43987091	43993972
Glyma.08g321100	8	44009023	44015414
Glyma.08g321200	8	44019280	44022279
Glyma.08g321300	8	44031463	44032665
Glyma.08g321400	8	44037642	44040650
Glyma.08g321500	8	44043899	44046665
Glyma.08g321600	8	44048812	44049588
Glyma.08g321700	8	44054474	44060453
Glyma.08g321800	8	44061879	44063980
Glyma.08g321900	8	44067234	44070085
Glyma.08g322000	8	44076208	44079421
Glyma.08g322100	8	44081125	44083852
Glyma.08g322200	8	44091425	44096051
Glyma.08g3223002	8	44102838	44105004
Glyma.08g3223001	8	44106584	44107241
Glyma.08g322400	8	44120676	44125119
Glyma.08g322500	8	44125940	44128058
Glyma.08g322600	8	44127917	44132476
Glyma.08g322700	8	44134342	44141190
Glyma.08g322800	8	44142881	44146214
Glyma.08g322900	8	44146985	44149655
Glyma.08g323000	8	44150385	44152700
Glyma.08g323100	8	44153167	44154237
Glyma.08g3232002	8	44170542	44177186
Glyma.08g323300	8	44183546	44186868
Glyma.08g323400	8	44187834	44189301
Glyma.08g323500	8	44193477	44196906
Glyma.08g323600	8	44201819	44202865
Glyma.08g323700	8	44204823	44206398
Glyma.08g323800	8	44210080	44217403
Glyma.08g323900	8	44212844	44214069
Glyma.08g324000	8	44220818	44225124
Glyma.08g324100	8	44233212	44234055
Glyma.08g324200	8	44234243	44240209
Glyma.08g324300	8	44243410	44249591
Glyma.08g324400	8	44258962	44261065
Glyma.08g324500	8	44263017	44270670
Glyma.08g324600	8	44273668	44281118
Glyma.08g324700	8	44284572	44288319
Glyma.08g324800	8	44290403	44294458
Glyma.08g324900	8	44295712	44299479
Glyma.08g325000	8	44302658	44305295
Glyma.08g325100	8	44306500	44309751
Glyma.08g325200	8	44311808	44318310
Glyma.08g325300	8	44332661	44335329
Glyma.08g325400	8	44335569	44341789
Glyma.08g325500	8	44347590	44352039
Glyma.08g325600	8	44365941	44368402
Glyma.08g325700	8	44378779	44382000
Glyma.08g325800	8	44390761	44396851
Glyma.08g325900	8	44401749	44405258
Glyma.08g326000	8	44419456	44424556
Glyma.08g326100	8	44432020	44434233
Glyma.08g326200	8	44434937	44441557
Glyma.08g326300	8	44443977	44447837
Glyma.08g326400	8	44448015	44448550
Glyma.08g326500	8	44453756	44463059
Glyma.08g326600	8	44468545	44475271
Glyma.08g326700	8	44490839	44496939
Glyma.08g326800	8	44498502	44502621
Glyma.08g326900	8	44511121	44517754
Glyma.08g327000	8	44514357	44515279
Glyma.08g327100	8	44523274	44525458
Glyma.08g327200	8	44530443	44532733
Glyma.08g327300	8	44535540	44537662
Glyma.08g327400	8	44545377	44547186
Glyma.08g327500	8	44562781	44567158
Glyma.08g327600	8	44568032	44568502
Glyma.08g327700	8	44571745	44573151
Glyma.08g327800	8	44574706	44575176
Glyma.08g327900	8	44577620	44584911
Glyma.08g328000	8	44589030	44592111
Glyma.08g328100	8	44596465	44597406
Glyma.08g328200	8	44609923	44610653
Glyma.08g328300	8	44619246	44620516
Glyma.08g328400	8	44624764	44627165
Glyma.08g328500	8	44633541	44636015
Glyma.08g328600	8	44640019	44641323
Glyma.08g328700	8	44647528	44649813
Glyma.08g328800	8	44661174	44669702
Glyma.08g328900	8	44670885	44672505
Glyma.08g329000	8	44675215	44676952
Glyma.08g329100	8	44680276	44689930
Glyma.08g329200	8	44695284	44711303
Glyma.08g329300	8	44717207	44718945
Glyma.08g3294002	8	44724605	44726058
Glyma.08g3294001	8	44726281	44727065
Glyma.08g329500	8	44735413	44740549
Glyma.08g329600	8	44744508	44745660
Glyma.08g329700	8	44747015	44751073
Glyma.08g329800	8	44751789	44754008
Glyma.08g329900	8	44759780	44762247
Glyma.08g330000	8	44765007	44765873
Glyma.08g330100	8	44770830	44775490
Glyma.08g330200	8	44792315	44802417
Glyma.08g330300	8	44811156	44817758
Glyma.08g330400	8	44819409	44822750
Glyma.08g330500	8	44823406	44826209
Glyma.08g330600	8	44827598	44835632
Glyma.08g330700	8	44840103	44845752
Glyma.08g330800	8	44855204	44861068
Glyma.08g330900	8	44866541	44877732
Glyma.08g331000	8	44867368	44867544
Glyma.08g331100	8	44882575	44887321
Glyma.08g331200	8	44891585	44894693
Glyma.08g331300	8	44896027	44897040
Glyma.08g331400	8	44899023	44901502
Glyma.08g331500	8	44902599	44905300
Glyma.08g331600	8	44906978	44907945
Glyma.08g331700	8	44913402	44914400
Glyma.08g331800	8	44915301	44920173
Glyma.08g331900	8	44928884	44933655
Glyma.08g332000	8	44936192	44943032
Glyma.08g332100	8	44946711	44951049
Glyma.08g332200	8	44954459	44958039
Glyma.08g332300	8	44963423	44967410
Glyma.08g332400	8	44968774	44970663
Glyma.08g332500	8	44971731	44973134
Glyma.08g332600	8	44974314	44978085
Glyma.08g332700	8	44979480	44986811
Glyma.08g332800	8	44991891	44996540
Glyma.08g332900	8	44996905	45000034
Glyma.08g333000	8	45002098	45004461
Glyma.08g333100	8	45005911	45011968
Glyma.08g333200	8	45023288	45027276
Glyma.08g333300	8	45032212	45042561
Glyma.08g333400	8	45063099	45070380
Glyma.08g333500	8	45074570	45075733
Glyma.08g333600	8	45087504	45088679
Glyma.08g333700	8	45093514	45097797
Glyma.08g333800	8	45114276	45119757
Glyma.08g333900	8	45128163	45140735
Glyma.08g334000	8	45141369	45149582
Glyma.08g334100	8	45151577	45155286
Glyma.08g334200	8	45158067	45158648
Glyma.08g334300	8	45162985	45163742
Glyma.08g334400	8	45183960	45186439
Glyma.08g334500	8	45192988	45195437
Glyma.08g334600	8	45196972	45197933
Glyma.08g334700	8	45198054	45201482
Glyma.08g334800	8	45199729	45205452
Glyma.08g334900	8	45207612	45209814
Glyma.08g335000	8	45209881	45212795
Glyma.08g335100	8	45215811	45216212
Glyma.08g335200	8	45222538	45228594
Glyma.08g335300	8	45229282	45232513
Glyma.08g335400	8	45235611	45241396
Glyma.08g335500	8	45243273	45246894
Glyma.08g335600	8	45252533	45258839
Glyma.08g335700	8	45273574	45275093
Glyma.08g335800	8	45291758	45293014
Glyma.08g335900	8	45296401	45300419
Glyma.08g336000	8	45302578	45306247
Glyma.08g336100	8	45308549	45309927
Glyma.08g336200	8	45312929	45317447
Glyma.08g336300	8	45318466	45320438
Glyma.08g336400	8	45333333	45350208
Glyma.08g336500	8	45350316	45351485
Glyma.08g336600	8	45352664	45356771
Glyma.08g336700	8	45359503	45361793
Glyma.08g336800	8	45365038	45369900
Glyma.08g336900	8	45375224	45386486
Glyma.08g337000	8	45388416	45393976
Glyma.08g337100	8	45405418	45407147
Glyma.08g337200	8	45408711	45417893
Glyma.08g337300	8	45419813	45421188
Glyma.08g337400	8	45423081	45432788
Glyma.08g337500	8	45435533	45455165
Glyma.08g337600	8	45456870	45463609
Glyma.08g337700	8	45457085	45458048
Glyma.08g337800	8	45465966	45471654
Glyma.08g337900	8	45477247	45480774
Glyma.08g338000	8	45489771	45490892
Glyma.08g338100	8	45504807	45506813
Glyma.08g338200	8	45508371	45510227
Glyma.08g338300	8	45511013	45512419
Glyma.08g338400	8	45513304	45513666
Glyma.08g338500	8	45517317	45518714
Glyma.08g338600	8	45521403	45522809
Glyma.08g338700	8	45527023	45528417
Glyma.08g338800	8	45530377	45531993
Glyma.08g338900	8	45536032	45542111
Glyma.08g339000	8	45544958	45548484
Glyma.08g339100	8	45551949	45553776
Glyma.08g339200	8	45554992	45557026
Glyma.08g339300	8	45573741	45574692
Glyma.08g339400	8	45582949	45583910
Glyma.08g339500	8	45590170	45591374
Glyma.08g339600	8	45593814	45595681
Glyma.08g339700	8	45595821	45599804
Glyma.08g339800	8	45606368	45610884
Glyma.08g339900	8	45612830	45620215
Glyma.08g340000	8	45624689	45631806
Glyma.08g340100	8	45627911	45628351
Glyma.08g340200	8	45634219	45643242
Glyma.08g340300	8	45653535	45656075
Glyma.08g340400	8	45656291	45658307
Glyma.08g340500	8	45663642	45673517
Glyma.08g340600	8	45674700	45678980
Glyma.08g340700	8	45680998	45684641
Glyma.08g340800	8	45685735	45689914
Glyma.08g340900	8	45690350	45696259
Glyma.08g341000	8	45701743	45702639
Glyma.08g341100	8	45714538	45715414
Glyma.08g341200	8	45717324	45721059
Glyma.08g341300	8	45721454	45722422
Glyma.08g341400	8	45727628	45728820
Glyma.08g341500	8	45732349	45735276
Glyma.08g341600	8	45738649	45739856
Glyma.08g341700	8	45741938	45742772
Glyma.08g341800	8	45744382	45745468
Glyma.08g341900	8	45749197	45749871
Glyma.08g342000	8	45758400	45761267
Glyma.08g342100	8	45766930	45767904
Glyma.08g342200	8	45778247	45779380
Glyma.08g342300	8	45783748	45784682
Glyma.08g342400	8	45787955	45791563
Glyma.08g342500	8	45794389	45799516
Glyma.08g342600	8	45811533	45819122
Glyma.08g342700	8	45824617	45824922
Glyma.08g342800	8	45828265	45828722
Glyma.08g342900	8	45830920	45831328
Glyma.08g343000	8	45839602	45840945
Glyma.08g343100	8	45850654	45851723
Glyma.08g343200	8	45852793	45858648
Glyma.08g343300	8	45858806	45863262
Glyma.08g343400	8	45866188	45868663
Glyma.08g343500	8	45871380	45878132
Glyma.08g343600	8	45880879	45885754
Glyma.08g343700	8	45886284	45887502
Glyma.08g343800	8	45893241	45896285
Glyma.08g343900	8	45899929	45902426
Glyma.08g344000	8	45908751	45912446
Glyma.08g344100	8	45925817	45933933
Glyma.08g344200	8	45937570	45939047
Glyma.08g344300	8	45945858	45948385
Glyma.08g344400	8	45950460	45953031
Glyma.08g344500	8	45956583	45961499
Glyma.08g344600	8	45964900	45969169
Glyma.08g344700	8	45970287	45970562
Glyma.08g344800	8	45972353	45982709
Glyma.08g344900	8	45983961	45984254
Glyma.08g345000	8	45989765	45992216
Glyma.08g345100	8	46004920	46006320
Glyma.08g345200	8	46014690	46023022
Glyma.08g345300	8	46024969	46028796
Glyma.08g345400	8	46035558	46038114
Glyma.08g345500	8	46044867	46046991
Glyma.08g345600	8	46050181	46054959
Glyma.08g345700	8	46055919	46057458
Glyma.08g345800	8	46060012	46063663
Glyma.08g345900	8	46075478	46081407
Glyma.08g346000	8	46082233	46085696
Glyma.08g346100	8	46092858	46093715
Glyma.08g346200	8	46096776	46101833
Glyma.08g346300	8	46112189	46115547
Glyma.08g346400	8	46130281	46135250
Glyma.08g346500	8	46137228	46139813
Glyma.08g346600	8	46143162	46144288
Glyma.08g346700	8	46144878	46149871
Glyma.08g346800	8	46152725	46157432
Glyma.08g346900	8	46160980	46165739
Glyma.08g347000	8	46168222	46173955
Glyma.08g347100	8	46175915	46176655
Glyma.08g347200	8	46177988	46178857
Glyma.08g347300	8	46179509	46183105
Glyma.08g347400	8	46183930	46188683
Glyma.08g347500	8	46186165	46186651
Glyma.08g347600	8	46190575	46199748
Glyma.08g347700	8	46206343	46211589
Glyma.08g347800	8	46216157	46221016
Glyma.08g347900	8	46224639	46226447
Glyma.08g348000	8	46237815	46240960
Glyma.08g348100	8	46248706	46249455
Glyma.08g348200	8	46259791	46261554
Glyma.08g348300	8	46270764	46277773
Glyma.08g348400	8	46282983	46290912
Glyma.08g348500	8	46291727	46300522
Glyma.08g348600	8	46302975	46306851
Glyma.08g3487001	8	46310312	46311154
Glyma.08g348800	8	46318909	46319121
Glyma.08g348900	8	46324224	46325951
Glyma.08g349000	8	46329739	46334457
Glyma.08g349100	8	46335126	46342223
Glyma.08g349200	8	46347003	46352072
Glyma.08g349300	8	46354874	46355451
Glyma.08g349400	8	46358180	46360526
Glyma.08g349500	8	46368609	46373955
Glyma.08g3496002	8	46374650	46375507
Glyma.08g3496001	8	46378388	46379109
Glyma.08g349700	8	46382806	46388411
Glyma.08g349800	8	46393205	46395653
Glyma.08g349900	8	46396824	46401875
Glyma.08g350000	8	46405765	46409309
Glyma.08g350100	8	46411736	46413117
Glyma.08g350200	8	46413498	46413740
Glyma.08g350300	8	46418034	46418183
Glyma.08g350400	8	46419018	46423620
Glyma.08g350500	8	46425707	46427861
Glyma.08g350600	8	46434696	46438148
Glyma.08g350700	8	46441032	46451373
Glyma.08g350800	8	46453125	46455152
Glyma.08g350900	8	46460180	46463450
Glyma.08g351000	8	46465254	46469933
Glyma.08g351100	8	46471994	46475940
Glyma.08g351200	8	46478953	46484441
Glyma.08g351300	8	46486756	46488331
Glyma.08g351400	8	46491233	46493056
Glyma.08g351500	8	46495616	46496461
Glyma.08g351600	8	46496521	46496948
Glyma.08g351700	8	46497682	46498960
Glyma.08g351800	8	46500907	46503962
Glyma.08g351900	8	46508788	46515785
Glyma.08g352000	8	46521389	46523836
Glyma.08g352100	8	46523806	46528618
Glyma.08g352200	8	46532730	46536251
Glyma.08g352300	8	46538539	46542165
Glyma.08g352400	8	46544267	46546670
Glyma.08g352500	8	46546127	46550544
Glyma.08g352600	8	46556112	46579019
Glyma.08g352700	8	46588884	46590039
Glyma.08g352800	8	46594755	46604603
Glyma.08g352900	8	46616273	46617454
Glyma.08g353000	8	46623004	46624164
Glyma.08g353100	8	46632607	46636238
Glyma.08g353200	8	46644290	46644743
Glyma.08g353300	8	46645778	46646333
Glyma.08g353400	8	46657317	46657739
Glyma.08g353500	8	46664811	46667642
Glyma.08g353600	8	46668771	46673068
Glyma.08g353700	8	46671178	46671603
Glyma.08g353800	8	46673585	46677004
Glyma.08g353900	8	46678046	46679735
Glyma.08g354000	8	46681016	46682769
Glyma.08g354100	8	46686671	46689256
Glyma.08g354200	8	46694501	46698925
Glyma.08g354300	8	46701929	46705420
Glyma.08g354400	8	46718682	46724199
Glyma.08g354500	8	46731529	46740031
Glyma.08g354600	8	46746232	46752559
Glyma.08g354700	8	46753878	46756868
Glyma.08g354800	8	46757821	46761598
Glyma.08g354900	8	46762165	46764549
Glyma.08g355000	8	46766827	46769901
Glyma.08g355100	8	46777582	46779960
Glyma.08g355200	8	46782980	46786049
Glyma.08g355300	8	46793766	46797606
Glyma.08g355400	8	46804673	46805718
Glyma.08g355500	8	46815300	46822001
Glyma.08g355600	8	46827580	46830986
Glyma.08g355700	8	46834221	46836013
Glyma.08g355800	8	46838134	46840003
Glyma.08g355900	8	46845628	46848939
Glyma.08g356000	8	46861831	46865672
Glyma.08g356100	8	46867742	46872463
Glyma.08g356200	8	46877720	46880702
Glyma.08g356300	8	46883585	46888728
Glyma.08g356400	8	46886380	46886595
Glyma.08g356500	8	46892417	46901260
Glyma.08g356600	8	46904144	46906299
Glyma.08g356700	8	46907338	46911300
Glyma.08g356800	8	46925853	46932468
Glyma.08g356900	8	46939609	46941729
Glyma.08g357000	8	46954805	46958891
Glyma.08g357100	8	46965276	46965990
Glyma.08g3572002	8	46966545	46966622
Glyma.08g3572001	8	46967956	46970641
Glyma.08g357300	8	46982357	46986241
Glyma.08g357400	8	46989396	46993922
Glyma.08g357500	8	46995812	46996903
Glyma.08g357600	8	47000202	47004779
Glyma.08g357700	8	47007168	47007910
Glyma.08g357800	8	47008833	47009429
Glyma.08g357900	8	47012877	47013408
Glyma.08g358000	8	47015640	47016525
Glyma.08g358100	8	47020117	47022105
Glyma.08g358200	8	47037841	47041049
Glyma.08g358300	8	47047747	47051663
Glyma.08g358400	8	47055477	47058656
Glyma.08g358500	8	47060540	47061395
Glyma.08g358600	8	47065006	47069246
Glyma.08g358700	8	47071121	47075424
Glyma.08g358800	8	47077548	47083495
Glyma.08g358900	8	47086667	47088276
Glyma.08g359000	8	47099073	47101676
Glyma.08g359100	8	47104470	47107809
Glyma.08g359200	8	47111637	47114360
Glyma.08g359300	8	47116343	47119876
Glyma.08g359400	8	47123450	47126044
Glyma.08g359500	8	47129784	47134679
Glyma.08g359600	8	47139240	47148082
Glyma.08g359700	8	47156839	47167911
Glyma.08g359800	8	47167912	47169366
Glyma.08g359900	8	47169559	47174253
Glyma.08g360000	8	47175438	47199930
Glyma.08g360100	8	47200824	47203280
Glyma.08g360200	8	47209937	47211658
Glyma.08g360300	8	47218711	47219422
Glyma.08g360400	8	47229436	47231844
Glyma.08g360500	8	47236647	47238595
Glyma.08g360600	8	47241639	47245995
Glyma.08g360700	8	47250261	47251460
Glyma.08g360800	8	47256749	47258910
Glyma.08g360900	8	47259054	47266300
Glyma.08g361000	8	47267253	47269060
Glyma.08g361100	8	47272047	47274019
Glyma.08g361200	8	47282111	47284756
Glyma.08g361300	8	47287587	47289443
Glyma.08g361400	8	47289808	47297103
Glyma.08g361500	8	47299381	47323334
Glyma.08g361600	8	47318105	47318371
Glyma.08g361700	8	47331139	47339016
Glyma.08g361800	8	47340276	47342189
Glyma.08g361900	8	47342835	47356083
Glyma.08g362000	8	47356574	47361478
Glyma.08g362100	8	47364250	47369720
Glyma.08g362200	8	47371073	47376520
Glyma.08g362300	8	47375238	47376520
Glyma.08g362400	8	47377528	47385558
Glyma.08g3625002	8	47386403	47388506
Glyma.08g3625003	8	47388607	47390621
Glyma.08g3625004	8	47392143	47392244
Glyma.08g3625005	8	47395692	47397709
Glyma.08g3625001	8	47401255	47404287
Glyma.08g362600	8	47406275	47408008
Glyma.08g362700	8	47419891	47421360
Glyma.08g362800	8	47438179	47439234
Glyma.08g362900	8	47441343	47445798
Glyma.08g363000	8	47454305	47455186
Glyma.08g363100	8	47457224	47458911
Glyma.08g363200	8	47471963	47472444
Glyma.08g363300	8	47480918	47487424
Glyma.08g363400	8	47491514	47495021
Glyma.08g363500	8	47500166	47500786
Glyma.08g363600	8	47511480	47518320
Glyma.08g363700	8	47519290	47525693
Glyma.08g363800	8	47527908	47531142
Glyma.08g363900	8	47533418	47535075
Glyma.08g364000	8	47536372	47542812
Glyma.08g364100	8	47547946	47549469
Glyma.08g364200	8	47552474	47554962
Glyma.08g364300	8	47555253	47558057
Glyma.08g364400	8	47558665	47560970
Glyma.08g364500	8	47562617	47563578
Glyma.08g364600	8	47565032	47565877
Glyma.08g364700	8	47568099	47570182
Glyma.08g364800	8	47578560	47578949
Glyma.08g364900	8	47580450	47581361
Glyma.08g365000	8	47601179	47605400
Glyma.08g365100	8	47620100	47621969
Glyma.08g365200	8	47628845	47630140
Glyma.08g365300	8	47632289	47633490
Glyma.08g365400	8	47638756	47639552
Glyma.08g365500	8	47640598	47642861
Glyma.08g365600	8	47649886	47650531
Glyma.08g365700	8	47658724	47661960
Glyma.08g365800	8	47663487	47664313
Glyma.08g365900	8	47672173	47676342
Glyma.08g366000	8	47698484	47699543
