Glyma2.0	Glyma1.1	chromosome_number	start_mb	stop_mb
Glyma.19g085000	NA	19	30417789	30418141
Glyma.19g085100	Glyma19g24640	19	30429304	30433027
Glyma.19g085200	NA	19	30438037	30442615
Glyma.19g085300	Glyma19g24670	19	30459137	30463480
Glyma.19g085400	Glyma19g24691	19	30490925	30492758
Glyma.19g085500	Glyma19g24731	19	30566490	30566816
Glyma.19g085600	Glyma19g24751	19	30576664	30596108
Glyma.19g085700	Glyma19g24770	19	30598845	30601339
Glyma.19g085800	Glyma20g14866	19	30602495	30602845
Glyma.19g085900	Glyma19g24805	19	30613119	30624737
Glyma.19g086000	Glyma19g24840	19	30652968	30653777
Glyma.19g086100	Glyma19g24850	19	30658151	30659225
Glyma.19g086200	Glyma19g24870	19	30676884	30677993
Glyma.19g086300	Glyma19g24885	19	30698046	30701248
Glyma.19g086400	Glyma19g24900	19	30703591	30704399
Glyma.19g086500	Glyma19g24910	19	30720816	30721746
Glyma.19g086600	Glyma19g24980	19	30792587	30801774
Glyma.19g086700	Glyma19g25000	19	30860072	30865648
Glyma.19g086800	NA	19	30955719	30956135
Glyma.19g086900	Glyma19g25020	19	30958402	30959028
Glyma.19g087000	Glyma19g25036	19	31045682	31056051
Glyma.19g087100	NA	19	31082424	31089114
Glyma.19g087200	Glyma19g25070	19	31107113	31113201
Glyma.19g087300	NA	19	31147613	31148530
Glyma.19g087400	NA	19	31149204	31150291
Glyma.19g087500	NA	19	31158035	31158749
Glyma.19g087600	Glyma19g25100	19	31165802	31177279
Glyma.19g087700	Glyma19g25125	19	31240392	31243334
Glyma.19g087800	Glyma19g25150	19	31243341	31257500
Glyma.19g087900	Glyma19g25160	19	31289984	31296831
Glyma.19g088000	Glyma19g25170	19	31296930	31299820
Glyma.19g088100	Glyma19g25210	19	31367363	31369391
Glyma.19g088200	NA	19	31394523	31395256
Glyma.19g088300	Glyma19g25260	19	31430545	31433432
Glyma.19g088400	Glyma19g25270	19	31438800	31444776
Glyma.19g088500	Glyma19g25280	19	31527937	31533197
Glyma.19g088600	Glyma19g25297	19	31534490	31536771
Glyma.19g088700	Glyma19g25332	19	31651828	31655579
Glyma.19g088800	NA	19	31658487	31659293
Glyma.19g088900	NA	19	31675601	31677003
Glyma.19g089000	NA	19	31688560	31688924
Glyma.19g089100	Glyma19g25360	19	31719560	31727425
Glyma.19g089200	Glyma19g25570	19	31841814	31842914
Glyma.19g089300	Glyma19g25640	19	31892096	31894005
Glyma.19g089400	Glyma19g25650	19	31895826	31897417
Glyma.19g089500	NA	19	31902927	31904855
Glyma.19g089600	Glyma19g25660	19	31921404	31924065
Glyma.19g089700	Glyma19g25670	19	31923901	31931312
Glyma.19g089800	Glyma19g25680	19	31930586	31937018
Glyma.19g089900	Glyma19g25710	19	32021799	32023889
Glyma.19g090000	Glyma19g25720	19	32023841	32024933
Glyma.19g090100	Glyma19g25731	19	32044305	32046703
Glyma.19g090200	Glyma19g25741	19	32066873	32069716
Glyma.19g090300	Glyma19g25751	19	32087710	32092102
Glyma.19g090400	Glyma19g25761	19	32100337	32101414
Glyma.19g090500	NA	19	32153561	32154959
Glyma.19g090600	Glyma19g25770	19	32192151	32194983
Glyma.19g090700	Glyma19g25800	19	32242177	32244717
Glyma.19g090800	Glyma19g25810	19	32291739	32293259
Glyma.19g090900	Glyma19g25830	19	32327848	32329124
Glyma.19g091000	Glyma19g25840	19	32332981	32335250
Glyma.19g091100	Glyma19g25870	19	32352815	32356258
Glyma.19g091200	Glyma19g25900	19	32377725	32383582
Glyma.19g091300	Glyma19g25920	19	32386794	32392896
Glyma.19g091400	Glyma19g25930	19	32415225	32417186
Glyma.19g091500	Glyma19g25941	19	32417279	32420756
Glyma.19g091600	Glyma19g25950	19	32424693	32425619
Glyma.19g091700	NA	19	32426759	32427493
Glyma.19g091800	Glyma19g25980	19	32475919	32480485
Glyma.19g091900	NA	19	32538149	32539448
Glyma.19g092000	NA	19	32566756	32567663
Glyma.19g092100	Glyma19g26070	19	32610926	32615436
Glyma.19g092200	NA	19	32668495	32670883
Glyma.19g092300	Glyma19g26096	19	32756217	32763420
Glyma.19g092400	NA	19	32776061	32776732
Glyma.19g092500	Glyma19g26122	19	32788955	32793826
Glyma.19g092600	Glyma19g26148	19	32800835	32801368
Glyma.19g092700	Glyma19g26174	19	32910292	32911000
Glyma.19g092800	Glyma19g26200	19	32972013	32972805
Glyma.19g092900	Glyma19g26211	19	32975337	32976368
Glyma.19g093000	NA	19	32977201	32981523
Glyma.19g093100	Glyma19g26220	19	32985045	32986078
Glyma.19g093200	Glyma19g26231	19	32998946	32999506
Glyma.19g093300	Glyma19g26240	19	33008672	33009891
Glyma.19g093400	Glyma19g26250	19	33010959	33012840
Glyma.19g093500	Glyma19g26260	19	33023934	33024747
Glyma.19g093600	Glyma19g26301	19	33034130	33035400
Glyma.19g093700	NA	19	33160198	33166405
Glyma.19g093800	Glyma19g26341	19	33187118	33188411
Glyma.19g093900	Glyma19g26380	19	33191356	33195956
Glyma.19g094000	Glyma19g26390	19	33200811	33204470
Glyma.19g094100	Glyma19g26400	19	33278900	33281351
Glyma.19g094200	Glyma19g26435	19	33319783	33323104
Glyma.19g094300	NA	19	33339544	33341955
Glyma.19g094400	NA	19	33427697	33428290
Glyma.19g094500	Glyma19g26470	19	33428734	33446660
Glyma.19g094600	Glyma19g26490	19	33458555	33461972
Glyma.19g094700	NA	19	33500095	33500827
Glyma.19g094800	Glyma19g26500	19	33502407	33510366
Glyma.19g094900	Glyma19g26525	19	33533543	33534464
Glyma.19g095000	NA	19	33584784	33597274
Glyma.19g095100	NA	19	33607060	33608200
Glyma.19g095200	NA	19	33643378	33646126
Glyma.19g095300	Glyma19g26560	19	33695647	33697523
Glyma.19g095400	Glyma19g26570	19	33766321	33770514
Glyma.19g095500	Glyma19g26585	19	33790321	33792676
Glyma.19g095600	NA	19	33797067	33797853
Glyma.19g095700	Glyma19g26600	19	33839715	33847903
Glyma.19g095800	NA	19	33874966	33875584
Glyma.19g095900	Glyma19g26631	19	33897733	33917907
Glyma.19g096000	NA	19	33899882	33901210
Glyma.19g096100	Glyma19g26660	19	33923195	33927171
Glyma.19g096200	Glyma19g26710	19	33953563	33955185
Glyma.19g096300	NA	19	33955250	33957286
Glyma.19g096400	Glyma19g26735	19	34001249	34004783
Glyma.19g096500	Glyma19g26760	19	34018602	34023408
Glyma.19g096600	Glyma19g26770	19	34040867	34041719
Glyma.19g096700	Glyma19g26780	19	34063104	34077941
Glyma.19g096800	NA	19	34076271	34077773
Glyma.19g096900	Glyma19g26830	19	34123517	34125652
Glyma.19g097000	NA	19	34126480	34128349
Glyma.19g097100	NA	19	34130289	34131206
Glyma.19g097200	Glyma19g26860	19	34143690	34144256
Glyma.19g0973002	NA	19	34177584	34182893
Glyma.19g0973001	NA	19	34183200	34184474
Glyma.19g097400	Glyma19g26891	19	34195194	34205876
Glyma.19g097500	Glyma19g26911	19	34217862	34219896
Glyma.19g097600	Glyma19g26931	19	34266837	34267426
Glyma.19g097700	Glyma19g26950	19	34292933	34294677
Glyma.19g097800	Glyma19g26990	19	34318337	34319197
Glyma.19g097900	Glyma19g27001	19	34319348	34322841
Glyma.19g098000	Glyma19g27010	19	34325167	34327666
Glyma.19g098100	NA	19	34342084	34350454
Glyma.19g098200	Glyma19g27036	19	34353820	34354755
Glyma.19g098300	Glyma19g27044	19	34354908	34355209
Glyma.19g098400	Glyma19g27052	19	34388151	34389119
Glyma.19g098500	Glyma19g27060	19	34392915	34395637
Glyma.19g098600	Glyma19g27110	19	34470191	34477444
Glyma.19g098700	Glyma19g27121	19	34482395	34482935
Glyma.19g0988002	NA	19	34485532	34487638
Glyma.19g0988001	NA	19	34487868	34488044
Glyma.19g098900	Glyma19g27145	19	34495383	34496063
Glyma.19g099000	Glyma19g27160	19	34524009	34530399
Glyma.19g099100	Glyma19g27171	19	34532568	34533875
Glyma.19g099200	Glyma19g27190	19	34573655	34575659
Glyma.19g099300	NA	19	34575719	34577696
Glyma.19g099400	Glyma19g27200	19	34579084	34593059
Glyma.19g099500	Glyma19g27220	19	34635722	34642721
Glyma.19g099600	Glyma19g27230	19	34654311	34661966
Glyma.19g099700	Glyma19g27240	19	34682143	34685552
Glyma.19g099800	NA	19	34685653	34685967
Glyma.19g099900	Glyma19g27250	19	34689199	34692148
Glyma.19g100000	Glyma19g27260	19	34709384	34712200
Glyma.19g100100	Glyma19g27270	19	34713859	34717025
Glyma.19g100200	Glyma19g27280	19	34719209	34722551
Glyma.19g100300	NA	19	34724767	34727723
Glyma.19g100400	NA	19	34730774	34731727
Glyma.19g100500	Glyma19g27300	19	34761738	34764207
Glyma.19g100600	Glyma19g27290	19	34763119	34763289
Glyma.19g100700	Glyma19g27310	19	34767804	34770288
Glyma.19g100800	Glyma19g27323	19	34772192	34774168
Glyma.19g100900	Glyma19g27336	19	34805648	34809645
Glyma.19g101000	Glyma19g27360	19	34817361	34822840
Glyma.19g101100	Glyma19g27380	19	34832981	34841457
Glyma.19g101200	Glyma19g27393	19	34842721	34843088
Glyma.19g101300	Glyma19g27406	19	34857612	34860501
Glyma.19g101400	NA	19	34863967	34864620
Glyma.19g101500	Glyma19g27440	19	34874438	34874788
Glyma.19g101600	Glyma19g27450	19	34878981	34897734
Glyma.19g101700	NA	19	34914307	34919272
Glyma.19g101800	NA	19	34973106	34974733
Glyma.19g101900	Glyma19g27466	19	34980396	34982940
Glyma.19g102000	Glyma19g27483	19	34997734	35001450
Glyma.19g102100	Glyma19g27500	19	35012933	35022691
Glyma.19g102200	Glyma19g27510	19	35024170	35025278
Glyma.19g102300	Glyma19g27520	19	35026964	35029411
Glyma.19g102400	Glyma19g27530	19	35035360	35036692
Glyma.19g102500	Glyma19g27546	19	35037999	35055854
Glyma.19g102600	Glyma19g27563	19	35041162	35043817
Glyma.19g102700	Glyma19g27580	19	35066237	35068609
Glyma.19g102800	Glyma19g27600	19	35089116	35091380
Glyma.19g102900	Glyma19g27616	19	35097953	35099857
Glyma.19g103000	Glyma19g27633	19	35110278	35118206
Glyma.19g103100	NA	19	35127742	35131185
Glyma.19g103200	Glyma19g27660	19	35132475	35150667
Glyma.19g103300	NA	19	35137750	35138436
Glyma.19g103400	Glyma19g27670	19	35168763	35171024
Glyma.19g103500	NA	19	35179356	35184005
Glyma.19g103600	Glyma19g27706	19	35199094	35213764
Glyma.19g103700	Glyma19g27722	19	35207869	35211312
Glyma.19g103800	NA	19	35238741	35239797
Glyma.19g103900	Glyma19g27739	19	35251121	35252430
Glyma.19g1040002	NA	19	35259847	35260243
Glyma.19g1040001	NA	19	35260344	35261770
Glyma.19g104100	Glyma19g27773	19	35275608	35280044
Glyma.19g104200	Glyma19g27790	19	35290638	35293604
Glyma.19g104300	Glyma19g27800	19	35345337	35365648
Glyma.19g104400	Glyma19g27831	19	35387084	35388269
Glyma.19g104500	Glyma19g27860	19	35389599	35391759
Glyma.19g104600	Glyma19g27870	19	35405860	35410494
Glyma.19g104700	Glyma19g27901	19	35430283	35430782
Glyma.19g104800	NA	19	35436640	35438898
Glyma.19g104900	NA	19	35438962	35440193
Glyma.19g105000	NA	19	35452486	35453657
Glyma.19g105100	Glyma19g27930	19	35465980	35468885
Glyma.19g105200	NA	19	35492562	35493107
Glyma.19g105300	Glyma19g27955	19	35504826	35506609
Glyma.19g105400	Glyma19g27980	19	35541582	35544801
Glyma.19g105500	Glyma19g28010	19	35567604	35571029
Glyma.19g105600	Glyma19g28020	19	35571645	35575483
Glyma.19g105700	Glyma19g28070	19	35614029	35615674
Glyma.19g105800	NA	19	35641266	35642829
Glyma.19g105900	Glyma19g28110	19	35651212	35656327
Glyma.19g106000	Glyma19g28126	19	35670111	35691849
Glyma.19g106100	Glyma19g28143	19	35706035	35707976
Glyma.19g106200	Glyma19g28160	19	35710455	35711815
Glyma.19g106300	NA	19	35714951	35718704
Glyma.19g106400	Glyma19g28180	19	35729628	35730864
Glyma.19g106500	Glyma19g28190	19	35750449	35751840
Glyma.19g106600	Glyma19g28200	19	35766809	35768575
Glyma.19g106700	Glyma19g28220	19	35786109	35788403
Glyma.19g106800	Glyma19g28240	19	35815423	35818272
Glyma.19g106900	Glyma19g28250	19	35823173	35826126
Glyma.19g107000	Glyma19g28260	19	35829520	35831694
Glyma.19g107100	NA	19	35840415	35840705
Glyma.19g107200	Glyma19g28281	19	35854224	35861767
Glyma.19g107300	Glyma19g28300	19	35879543	35888348
Glyma.19g107400	Glyma19g28312	19	35897067	35898369
Glyma.19g107500	Glyma19g28325	19	35911729	35947911
Glyma.19g107600	Glyma19g28338	19	35944621	35945257
Glyma.19g107700	Glyma19g28351	19	35968557	35973082
Glyma.19g107800	NA	19	35979321	35981832
Glyma.19g107900	Glyma19g28377	19	35982660	35984620
Glyma.19g108000	NA	19	36023678	36025069
Glyma.19g108100	Glyma19g28390	19	36030220	36032455
Glyma.19g108200	Glyma19g28400	19	36048699	36051439
Glyma.19g108300	Glyma19g28420	19	36079173	36083141
Glyma.19g108400	Glyma19g28430	19	36093018	36103411
Glyma.19g108500	Glyma19g28441	19	36108468	36122944
Glyma.19g108600	Glyma19g28452	19	36124274	36126869
Glyma.19g108700	Glyma19g28464	19	36132178	36133293
Glyma.19g108800	Glyma19g28476	19	36152290	36154093
Glyma.19g108900	Glyma19g28488	19	36163423	36164451
Glyma.19g109000	Glyma19g28500	19	36170519	36174128
Glyma.19g109100	Glyma19g28515	19	36236378	36238740
Glyma.19g109200	Glyma19g28530	19	36244926	36252646
Glyma.19g109300	Glyma19g28541	19	36255002	36258471
Glyma.19g109400	Glyma19g28550	19	36265490	36268033
Glyma.19g109500	Glyma19g28562	19	36312040	36331532
Glyma.19g109600	Glyma19g28574	19	36339280	36339732
Glyma.19g109700	NA	19	36355097	36355858
Glyma.19g109800	Glyma19g28587	19	36364110	36364379
Glyma.19g109900	Glyma19g28600	19	36366980	36369296
Glyma.19g110000	Glyma19g28640	19	36394819	36395769
Glyma.19g110100	NA	19	36397009	36398351
Glyma.19g110200	Glyma19g28650	19	36400623	36402079
Glyma.19g110300	Glyma19g28660	19	36412115	36419069
Glyma.19g110400	NA	19	36423004	36423804
Glyma.19g110500	Glyma19g28680	19	36433863	36437739
Glyma.19g110600	Glyma19g28690	19	36448069	36451800
Glyma.19g110700	Glyma19g28700	19	36453769	36456485
Glyma.19g110800	Glyma19g28710	19	36458548	36462682
Glyma.19g110900	Glyma19g28740	19	36510752	36513132
Glyma.19g111000	Glyma19g28770	19	36534067	36538684
Glyma.19g111100	NA	19	36547011	36548285
Glyma.19g1112002	NA	19	36547565	36549917
Glyma.19g1112001	NA	19	36550583	36552411
Glyma.19g111300	Glyma19g28790	19	36555340	36556705
Glyma.19g111400	NA	19	36573422	36576884
Glyma.19g111500	NA	19	36577545	36583310
Glyma.19g111600	Glyma19g28830	19	36583874	36586942
Glyma.19g111700	Glyma19g28840	19	36589356	36592546
Glyma.19g111800	Glyma19g28850	19	36594989	36597074
Glyma.19g111900	NA	19	36596283	36597865
Glyma.19g112000	Glyma19g28871	19	36609721	36610369
Glyma.19g112100	Glyma19g28880	19	36610402	36614220
Glyma.19g112200	Glyma19g28900	19	36635130	36640799
Glyma.19g112300	Glyma19g28910	19	36642245	36642433
Glyma.19g112400	NA	19	36643992	36644595
Glyma.19g112500	Glyma19g28920	19	36659256	36664631
Glyma.19g112600	Glyma19g28930	19	36670004	36672450
Glyma.19g112700	Glyma19g28950	19	36694595	36695448
Glyma.19g112800	Glyma19g28970	19	36704635	36706456
Glyma.19g112900	Glyma19g28980	19	36721541	36726954
Glyma.19g113000	Glyma19g28990	19	36736367	36739639
Glyma.19g113100	Glyma19g29000	19	36741925	36742752
Glyma.19g113200	Glyma19g29010	19	36752682	36763087
Glyma.19g113300	Glyma19g29020	19	36766404	36770496
Glyma.19g113400	Glyma19g29031	19	36771578	36774739
Glyma.19g113500	Glyma19g29050	19	36789861	36793822
Glyma.19g113600	Glyma19g29060	19	36796571	36801285
Glyma.19g113700	Glyma19g29100	19	36843059	36853407
Glyma.19g113800	NA	19	36857981	36859662
Glyma.19g113900	NA	19	36863686	36865682
Glyma.19g114000	NA	19	36872837	36875937
Glyma.19g114100	Glyma19g29130	19	36886152	36889609
Glyma.19g114200	Glyma19g29145	19	36899165	36900599
Glyma.19g114300	Glyma19g29160	19	36900871	36902128
Glyma.19g114400	Glyma19g29170	19	36908569	36916434
Glyma.19g114500	Glyma19g29180	19	36926096	36931205
Glyma.19g114600	Glyma19g29190	19	36967036	36968619
Glyma.19g114700	Glyma19g29210	19	36979002	36982309
Glyma.19g114800	Glyma19g29220	19	36985775	36992116
Glyma.19g114900	Glyma19g29230	19	36994520	36997947
Glyma.19g115000	Glyma19g29240	19	36999168	37002903
Glyma.19g115100	Glyma19g29261	19	37017339	37037919
Glyma.19g115200	Glyma19g29281	19	37031219	37031677
Glyma.19g115300	Glyma19g29300	19	37043428	37047080
Glyma.19g115400	NA	19	37069261	37072521
Glyma.19g115500	NA	19	37073200	37073899
Glyma.19g115600	Glyma19g29350	19	37079163	37082695
Glyma.19g115700	Glyma19g29360	19	37087585	37095991
Glyma.19g115800	Glyma19g29370	19	37107410	37113717
Glyma.19g115900	Glyma19g29380	19	37130316	37133068
Glyma.19g116000	Glyma19g29390	19	37135545	37142541
Glyma.19g116100	Glyma19g29401	19	37152212	37157811
Glyma.19g116200	Glyma19g29410	19	37158455	37161906
Glyma.19g116300	Glyma19g29420	19	37167723	37172388
Glyma.19g116400	Glyma19g29440	19	37177889	37185514
Glyma.19g116500	Glyma19g29450	19	37192852	37200702
Glyma.19g116600	Glyma19g29460	19	37203172	37206066
Glyma.19g116700	Glyma19g29472	19	37210634	37257003
Glyma.19g116800	Glyma19g29484	19	37271628	37273214
Glyma.19g116900	Glyma19g29497	19	37274771	37275377
Glyma.19g117000	Glyma19g29510	19	37289560	37293217
Glyma.19g117100	Glyma19g29520	19	37326054	37328685
Glyma.19g117200	Glyma19g29530	19	37341881	37343620
Glyma.19g117300	Glyma19g29540	19	37358874	37363363
Glyma.19g117400	Glyma19g29550	19	37358928	37366309
Glyma.19g117500	NA	19	37368279	37371464
Glyma.19g117600	Glyma19g29570	19	37377775	37382875
Glyma.19g117700	Glyma19g29580	19	37396990	37411733
Glyma.19g117800	Glyma19g29590	19	37424330	37425601
Glyma.19g117900	Glyma19g29600	19	37437146	37438552
Glyma.19g118000	Glyma19g29610	19	37468800	37471799
Glyma.19g118100	Glyma19g29621	19	37508150	37508842
Glyma.19g118200	Glyma19g29630	19	37509088	37509354
Glyma.19g118300	NA	19	37511545	37514175
Glyma.19g118400	Glyma19g29660	19	37574381	37576751
Glyma.19g118500	Glyma19g29670	19	37591977	37594433
Glyma.19g118600	NA	19	37604493	37606345
Glyma.19g118700	Glyma19g29690	19	37633818	37634943
Glyma.19g118800	Glyma19g29700	19	37642963	37647327
Glyma.19g118900	Glyma19g29710	19	37650702	37656934
Glyma.19g1190002	NA	19	37661482	37661829
Glyma.19g1190001	NA	19	37662869	37666210
Glyma.19g119100	Glyma19g29730	19	37668347	37672022
Glyma.19g119200	Glyma19g29741	19	37677361	37682982
Glyma.19g119300	Glyma19g29750	19	37702094	37704120
Glyma.19g119400	Glyma19g29760	19	37709556	37712196
Glyma.19g119500	NA	19	37713482	37721207
Glyma.19g119600	NA	19	37713824	37715247
Glyma.19g119700	NA	19	37721661	37722223
Glyma.19g119800	Glyma19g29800	19	37722247	37724257
Glyma.19g119900	NA	19	37725718	37726121
Glyma.19g120000	Glyma19g29810	19	37726733	37731120
Glyma.19g120100	Glyma19g29841	19	37759065	37764121
Glyma.19g120200	Glyma19g29860	19	37773539	37778311
Glyma.19g120300	Glyma19g29870	19	37782122	37786262
Glyma.19g120400	Glyma19g29880	19	37805372	37831502
Glyma.19g120500	NA	19	37833977	37835745
Glyma.19g120600	Glyma19g29920	19	37841695	37852473
Glyma.19g120700	Glyma19g29940	19	37860745	37863026
Glyma.19g120800	Glyma19g29955	19	37872089	37872464
Glyma.19g120900	Glyma19g29970	19	37878792	37885271
Glyma.19g121000	Glyma19g29990	19	37904505	37910920
Glyma.19g121100	Glyma19g30025	19	37911818	37936225
Glyma.19g121200	Glyma19g30060	19	37941432	37944582
Glyma.19g121300	Glyma19g30070	19	37945358	37951850
Glyma.19g121400	Glyma19g30090	19	37972078	37977078
Glyma.19g121500	Glyma19g30100	19	37981294	37987937
Glyma.19g121600	Glyma19g30110	19	37987312	37989378
Glyma.19g121700	Glyma19g30120	19	37997102	38001189
Glyma.19g1218001	NA	19	38011811	38012422
Glyma.19g121900	Glyma19g30140	19	38015504	38017482
Glyma.19g122000	NA	19	38020903	38024475
Glyma.19g122100	Glyma19g30150	19	38026242	38029957
Glyma.19g122200	Glyma19g30160	19	38039073	38043573
Glyma.19g122300	Glyma19g30180	19	38057403	38059664
Glyma.19g122400	Glyma19g30190	19	38062762	38065654
Glyma.19g122500	Glyma19g30200	19	38068631	38072068
Glyma.19g122600	Glyma19g30210	19	38082541	38087622
Glyma.19g122700	Glyma19g30220	19	38088813	38093070
Glyma.19g122800	Glyma19g30230	19	38095143	38099999
Glyma.19g122900	Glyma19g30251	19	38106688	38113342
Glyma.19g123000	Glyma19g30241	19	38109684	38110773
Glyma.19g123100	Glyma19g30260	19	38121159	38125600
Glyma.19g123200	Glyma19g30271	19	38128481	38129068
Glyma.19g123300	Glyma19g30281	19	38136339	38139113
Glyma.19g123400	Glyma19g30290	19	38145571	38147679
Glyma.19g123500	Glyma19g30305	19	38149953	38157673
Glyma.19g123600	Glyma19g30320	19	38159493	38161930
Glyma.19g123700	NA	19	38163856	38166085
Glyma.19g123800	Glyma19g30350	19	38167742	38170870
Glyma.19g123900	Glyma19g30360	19	38172147	38179137
Glyma.19g124000	Glyma19g30380	19	38192121	38205448
Glyma.19g1241002	NA	19	38209085	38209428
Glyma.19g1241001	NA	19	38209584	38212172
Glyma.19g124200	Glyma19g30400	19	38213174	38235626
Glyma.19g124300	Glyma19g30421	19	38243468	38248943
Glyma.19g124400	Glyma19g30440	19	38255412	38257077
Glyma.19g124500	Glyma19g30450	19	38266221	38276368
Glyma.19g124600	Glyma19g30460	19	38279750	38286088
Glyma.19g124700	Glyma19g30470	19	38287930	38293039
Glyma.19g124800	Glyma19g30480	19	38294331	38299020
Glyma.19g124900	Glyma19g30490	19	38300143	38301006
Glyma.19g125000	Glyma19g30500	19	38303433	38309867
Glyma.19g125100	Glyma19g30510	19	38311274	38315356
Glyma.19g125200	Glyma19g30520	19	38318600	38323923
Glyma.19g125300	Glyma19g30531	19	38345595	38347013
Glyma.19g125400	Glyma19g30540	19	38371065	38373945
Glyma.19g125500	Glyma19g30550	19	38377662	38380547
Glyma.19g125600	Glyma19g30560	19	38381772	38391521
Glyma.19g125700	Glyma19g30570	19	38401734	38406798
Glyma.19g125800	Glyma19g30580	19	38410230	38423119
Glyma.19g125900	Glyma19g30590	19	38424331	38427993
Glyma.19g126000	Glyma19g30600	19	38429685	38434789
Glyma.19g126100	Glyma19g30610	19	38445324	38445491
Glyma.19g126200	Glyma19g30621	19	38454390	38455488
Glyma.19g126300	NA	19	38459455	38461649
Glyma.19g126400	Glyma19g30640	19	38470523	38473227
Glyma.19g126500	Glyma19g30650	19	38502691	38515438
Glyma.19g126600	Glyma19g30660	19	38519245	38524465
Glyma.19g126700	Glyma19g30670	19	38534219	38539088
Glyma.19g126800	Glyma19g30681	19	38545856	38549239
Glyma.19g126900	Glyma19g30690	19	38554918	38558797
Glyma.19g127000	Glyma19g30700	19	38565803	38568685
Glyma.19g127100	Glyma19g30710	19	38570233	38576738
Glyma.19g127200	Glyma19g30720	19	38579388	38582531
Glyma.19g127300	Glyma19g30735	19	38587425	38591555
Glyma.19g127400	Glyma19g30750	19	38593076	38601285
